Open,High,Low,Close,Adj Close,Volume,Date
1.01381433362853,0.9962037908123744,1.0032100668825978,0.9904685603306449,0.9905483039676325,-0.009551661951358259,2023-07-03
0.9996144983050106,0.9905093322148382,0.9958911183088135,0.983335704338226,0.983475225009855,0.02996160884568176,2023-07-05
0.9884986765414057,0.9844353588970112,0.986774540117852,0.9863655500084421,0.9864797382925218,0.025295280696504413,2023-07-06
0.9985864284236123,0.9885479429862885,0.9934515340931969,0.9792326940160234,0.9794065632056997,0.02959796235300491,2023-07-07
0.9847719967529422,0.9715913295512841,0.9729070276737977,0.9661664183452401,0.9664497138274396,0.06318785855148078,2023-07-10
0.9841295266086736,0.9672256069230591,0.970082251106424,0.9628209416783844,0.9631321082471679,0.0292404490408089,2023-07-11
0.9874706066600074,0.982410636761692,0.9820878698990301,0.9734886336722313,0.9737106289379714,0.06530380581737279,2023-07-12
0.992739391270568,0.9791838444706005,0.9904982294572815,0.9783489850156664,0.9785302508369654,0.01570707521144779,2023-07-13
0.991004535600976,0.9791205115638311,0.9895352485778888,0.9792958780055858,0.9794692393426475,0.016298927127849472,2023-07-14
1.0017347576274518,0.9989877354764056,1.0035310931635508,1.0001262716620674,1.0001251600158065,0.03916112401776477,2023-07-17
1.01105150611968,0.9990509718391101,1.007447378678859,0.9984850290063634,0.9984977914231888,0.033624906437054014,2023-07-18
1.0094451836957978,1.0237266694629048,1.008923982015083,1.0071328559924186,1.007073175086822,0.11579291418326097,2023-07-19
1.0222314474429297,1.012590987350845,1.0079610011356905,0.9946977459978577,0.9947421257875942,0.06231643582482717,2023-07-20
1.0158704733913264,1.0031003195656831,0.9998074038241216,0.9871861713362942,0.9872934706533528,0.09384251679149817,2023-07-21
1.0114370078146693,1.002720708301327,1.0063559676943916,0.992299066003864,0.9923635087130044,0.02601976264080441,2023-07-24
1.0109229728739701,0.9997469580051177,1.0106574455614565,0.9977906793405786,0.9978092190781643,0.005334078174029505,2023-07-25
